Label,Y_pred
1,0.433255453
0,0.450011177
0,0.499635325
1,0.600245429
0,0.431512234
0,0.600245429
1,0.842119484
0,0.535057375
0,0.205668605
1,1
0,0.853949292
0,0.083575581
1,0.849793779
0,0.604158386
1,0.854837507
0,0.120573467
1,0.600245429
0,0.120573467
1,0.847520037
1,0.600487293
1,0.351429203
1,0.674198379
0,0.120573467
0,0.596218968
0,0.603294683
1,0.248062016
0,0.192102713
0,0.205668605
0,0.075549428
0,0.795872127
0,0.73991509
1,0.600245429
0,0.308884914
1,0.842119484
0,0.600245429
0,0.120573467
0,0.120573467
1,0.986409187
1,0.848890714
0,0
1,0.600245429
1,0.608279797
1,1
0,0
1,0.450011177
1,0.854837507
0,0.499635325
1,0.842119484
0,0.497643654
0,0.450011177
0,0.192102713
0,0.600245429
1,0.934779368
0,0.083575581
0,0.360222433
0,0.499635325
1,0.308884914
0,0.464785779
1,0.600245429
1,0.579613969
0,0.120573467
1,0.934779368
1,0.450011177
0,0.333372396
0,0.475498349
0,0.330799046
1,0.843222489
1,0.450011177
0,0.369770036
1,0.854837507
0,0.593446561
0,0.205668605
1,0.501142647
1,0.120573467
0,0.475020794
0,0.678529717
0,0.192102713
0,0.058678801
1,1
1,0.674198379
0,0.499635325
1,1
1,0.750432332
0,0
0,0.600245429
0,0.120573467
0,0.120573467
1,0.205668605
1,0.593435085
1,0.854837507
0,0.60448477
0,0
1,0.999349975
1,1
1,0.934779368
0,0.123094862
0,0.450011177
0,0.369770036
1,0.680140887
0,0.859909409
0,0
0,0.369770036
0,0.205668605
1,0.192102713
0,0.083575581
0,0.680238359
1,0.728816494
1,0.679325197
0,0.499635325
0,0.549095407
0,0.600245429
0,0.499635325
0,0.570172988
1,0.205668605
0,0.593179861
0,0.600245429
1,0.674198379
0,0.679176388
0,0.369770036
0,0.600245429
1,0.551756247
1,0.192102713
0,0.579613969
0,0.600245429
0,0
1,0.205668605
0,0.600245429
1,0.120573467
1,0.842119484
1,0.85707596
1,1
0,0.205668605
0,0.047777468
1,0.205668605
1,0.795872127
0,0.369770036
0,0.083575581
1,0.600245429
0,0.083575581
0,0.161271142
0,0.450011177
1,0.600245429
1,0.842119484
0,0.600245429
1,1
1,0.351429203
0,0.120573467
0,0.192102713
0,0
0,0.120573467
0,0.120573467
1,1
1,0.983421534
0,0.192102713
1,0.450011177
1,1
0,0.600245429
0,0
1,0.596455824
1,0.357595518
0,0.369770036
1,0.858439663
0,0.120573467
1,0.501142647
1,0.674198379
1,0.674198379
1,0.813065404
0,0.600245429
0,0.499635325
0,0.34565635
1,0.562861344
1,0.600245429
0,0.369770036
0,0
0,0
1,0.600245429
0,0.192102713
0,0.871794872
1,0.593811077
0,0.083575581
0,0.600245429
0,0.192102713
1,0.450011177
1,0.854837507
1,0.854837507
1,0.501142647
0,0.120573467
1,0.600245429
1,0.308884914
0,0.600245429
1,1
0,0.007727965
0,0.600245429
0,0
0,0.431512234
0,0.330799046
1,0.192102713
0,0.499635325
0,0.431512234
0,0.330799046
1,0.205668605
0,0
0,0.120573467
1,0.083575581
1,1
0,0.486288508
1,0.205668605
0,0.344575181
0,0.192102713
1,0.369770036
1,0.508483028
0,0.192102713
0,0.192102713
0,0.120573467
1,0.450011177
0,0.450011177
1,0.499635325
0,0.600245429
1,0.4735096
1,0.450011177
0,0.605675403
1,0.192102713
0,0.674391886
0,0.205668605
1,0.795872127
1,1
0,0.543135828
1,0.600245429
0,0.600245429
1,0.369770036
1,1
0,0.192102713
1,0.871794872
0,0.192102713
1,0.600245429
0,0.248062016
0,0.329216403
0,0
1,0.342001075
1,0.345034623
1,0.675930263
0,0.312522971
0,0.677720349
1,0.450011177
1,0.499635325
0,0
1,0.854837507
1,0.369770036
0,0.499635325
1,0.485290612
1,0.599323359
0,0.205668605
0,0.345529218
0,0.330799046
0,0.686535582
1,0.205668605
1,0.120573467
1,0.600245429
0,0.450011177
0,0.120573467
1,0.842119484
1,1
0,0.599846611
0,0.205668605
0,0.450011177
0,0.369770036
0,0.579613969
0,0
0,0.120573467
0,0.501142647
0,0.351429203
1,0.795872127
0,0.192102713
1,0.600245429
0,0.450011177
0,0.450011177
0,0.369770036
0,0.083575581
1,1
0,0.677052702
0,0.192102713
0,0.369770036
1,0.499635325
0,0.369770036
1,0.120573467
0,0.579613969
0,0.248062016
1,0.450011177
0,0.192102713
1,0.579613969
1,0.486919932
1,0.854837507
0,0.120573467
0,0.357595518
1,0.546122356
1,0.674603398
1,0.450011177
1,0.472341226
1,0.132608613
0,0.330799046
0,0.450011177
0,0.351429203
1,0.357595518
0,0.351429203
1,0.871794872
1,0.579613969
1,0.697924729
1,0.501142647
1,0.866223806
0,0.192102713
1,0.192102713
0,0.674198379
0,0.330799046
0,0.192102713
0,0.120573467
1,0.600245429
1,0.842119484
1,0.600245429
0,0.083575581
1,0.854837507
0,0.85854127
0,0
1,0.535232746
0,0.083575581
1,1
1,0.431512234
1,0.60448477
0,0.205668605
0,0.086242076
0,0.501142647
0,0.501142647
1,0.499635325
1,0.192102713
0,0
1,0.854837507
0,0.192102713
0,0.674198379
0,0
0,0.369770036
1,0.600245429
1,0.463534762
1,0.578609474
0,0.308884914
0,0.192102713
0,0.248062016
0,0.083575581
1,0.161271142
1,0.658150768
0,0.600245429
0,0.083575581
1,0.600245429
0,0
1,0.499635325
1,0.450011177
1,0.849341659
0,0.192102713
0,0
1,0.351429203
1,0.600245429
0,0.205668605
0,0.205668605
1,0.593179861
0,0.192102713
1,0.871794872
0,0.308884914
1,0.330799046
1,0.861472922
1,0.600245429
1,0.600245429
0,0.369770036
0,0.308884914
0,0.308884914
1,0.600245429
1,0.56197593
1,0.934779368
0,0.192102713
1,0.795872127
0,0.501142647
0,0.192102713
1,0.480887914
0,0.499635325
1,0.501142647
1,0.192102713
0,0.369770036
1,0.499635325
0,0
1,0.579613969
0,0.083575581
1,0.450011177
1,0.842119484
0,0.308884914
1,0.351429203
1,1
1,0.60448477
0,0.934779368
1,0.369770036
0,0.205668605
0,0.120573467
1,0.674198379
0,0.369770036
0,0.579613969
0,0.072225705
0,0.120573467
0,0.593179861
0,0.120573467
0,0.499635325
0,0.347789683
0,0.308884914
1,0.535057375
1,0.431512234
0,0.205668605
0,0.120573467
0,0.491390663
0,0
0,0.357595518
0,0.106698618
1,0.205668605
0,0.357595518
0,0.501142647
1,0.674198379
